sample_id,data_json,metadata_json,mxl_file,pdf_file,title,creator,source_format,key_signatures,time_signatures,tempo,resolution,parts_count,track_cnt
QmZXUDPr7oC4NW9EfuLvuRUvMMZ1SNe7eMVDt6umNgRUj9,data/17/53/QmZXUDPr7oC4NW9EfuLvuRUvMMZ1SNe7eMVDt6umNgRUj9.json,,mxl/17/53/QmZXUDPr7oC4NW9EfuLvuRUvMMZ1SNe7eMVDt6umNgRUj9.mxl,pdf/17/53/QmZXUDPr7oC4NW9EfuLvuRUvMMZ1SNe7eMVDt6umNgRUj9.pdf,The Lea Rig,,musescore,A major,4/4,120.0 BPM,480,0,1
QmUUW4AUeEucJWzwLezMC8zLJh3C4kyoGX2VY84tLmHB8k,data/12/47/QmUUW4AUeEucJWzwLezMC8zLJh3C4kyoGX2VY84tLmHB8k.json,,mxl/12/47/QmUUW4AUeEucJWzwLezMC8zLJh3C4kyoGX2VY84tLmHB8k.mxl,pdf/12/47/QmUUW4AUeEucJWzwLezMC8zLJh3C4kyoGX2VY84tLmHB8k.pdf,Argyll,,musescore,,4/4,120.0 BPM,480,0,1
QmYqCVkYLGBqRb4o2XKTf2monYS46hPJUA3pva27XBRZXK,data/16/38/QmYqCVkYLGBqRb4o2XKTf2monYS46hPJUA3pva27XBRZXK.json,,mxl/16/38/QmYqCVkYLGBqRb4o2XKTf2monYS46hPJUA3pva27XBRZXK.mxl,pdf/16/38/QmYqCVkYLGBqRb4o2XKTf2monYS46hPJUA3pva27XBRZXK.pdf,,,musescore,None None,4/4; 7/8; 1/4; 4/4; 3/4; 1/4; 4/4; 7/8,120.0 BPM; 96.0 BPM,480,0,1
QmdPj2Ju9UxiGe97NVmmEqLM55ako7G3GdhCkJw9w31vs4,data/3/37/QmdPj2Ju9UxiGe97NVmmEqLM55ako7G3GdhCkJw9w31vs4.json,,mxl/3/37/QmdPj2Ju9UxiGe97NVmmEqLM55ako7G3GdhCkJw9w31vs4.mxl,pdf/3/37/QmdPj2Ju9UxiGe97NVmmEqLM55ako7G3GdhCkJw9w31vs4.pdf,Jenny Nettles [1],,musescore,,2/2; 2/2,120.0 BPM,480,0,1
Qmat3MKTXzv24PNRTV7KDzxicxPbeJXB7pkhpTvE5mBdpP,data/0/44/Qmat3MKTXzv24PNRTV7KDzxicxPbeJXB7pkhpTvE5mBdpP.json,,mxl/0/44/Qmat3MKTXzv24PNRTV7KDzxicxPbeJXB7pkhpTvE5mBdpP.mxl,pdf/0/44/Qmat3MKTXzv24PNRTV7KDzxicxPbeJXB7pkhpTvE5mBdpP.pdf,aksdlheql,Jamil Heide,musescore,None None; None None,4/4; 3/4; 4/4; 3/4; 4/4; 3/4; 4/4,70.0002 BPM; 60.0 BPM; 79.9998 BPM; 90.0 BPM,480,0,16
QmUTiwQHa5S48bwQhcwoEGkSgu5orwrRz7H7e3qa27rhbT,data/12/45/QmUTiwQHa5S48bwQhcwoEGkSgu5orwrRz7H7e3qa27rhbT.json,,mxl/12/45/QmUTiwQHa5S48bwQhcwoEGkSgu5orwrRz7H7e3qa27rhbT.mxl,pdf/12/45/QmUTiwQHa5S48bwQhcwoEGkSgu5orwrRz7H7e3qa27rhbT.pdf,The Gowlan Road,,musescore,G major,4/4,120.0 BPM,480,0,1
QmW3YA75jc4QqcLsB7jZrHzAvxZhgc4ce7YxUrtEeUwtC3,data/14/2/QmW3YA75jc4QqcLsB7jZrHzAvxZhgc4ce7YxUrtEeUwtC3.json,,mxl/14/2/QmW3YA75jc4QqcLsB7jZrHzAvxZhgc4ce7YxUrtEeUwtC3.mxl,pdf/14/2/QmW3YA75jc4QqcLsB7jZrHzAvxZhgc4ce7YxUrtEeUwtC3.pdf,Warwick; CM,Samuel Stanley; ca. 1796,musescore,Eb major,4/4,120.0 BPM,480,0,2
QmZJppfR1ujPMKJ6bzCgFbkvGHiHsHuYKqYdZ9BKXEFLL1,data/17/27/QmZJppfR1ujPMKJ6bzCgFbkvGHiHsHuYKqYdZ9BKXEFLL1.json,,mxl/17/27/QmZJppfR1ujPMKJ6bzCgFbkvGHiHsHuYKqYdZ9BKXEFLL1.mxl,pdf/17/27/QmZJppfR1ujPMKJ6bzCgFbkvGHiHsHuYKqYdZ9BKXEFLL1.pdf,,,musescore,None None,4/4,120.0 BPM,480,0,1
QmVW4dzgdYz8AUr1YkzEuNFnQEpUJG3bxiQcrZHQSGurve,data/13/51/QmVW4dzgdYz8AUr1YkzEuNFnQEpUJG3bxiQcrZHQSGurve.json,,mxl/13/51/QmVW4dzgdYz8AUr1YkzEuNFnQEpUJG3bxiQcrZHQSGurve.mxl,pdf/13/51/QmVW4dzgdYz8AUr1YkzEuNFnQEpUJG3bxiQcrZHQSGurve.pdf,Wangaratta Waltz,,musescore,G major,3/4,120.0 BPM,480,0,1
QmYQZroTk5zjta7wkN28x57gGTxnHoi89VbtBsa4jcBYvE,data/16/39/QmYQZroTk5zjta7wkN28x57gGTxnHoi89VbtBsa4jcBYvE.json,,mxl/16/39/QmYQZroTk5zjta7wkN28x57gGTxnHoi89VbtBsa4jcBYvE.mxl,pdf/16/39/QmYQZroTk5zjta7wkN28x57gGTxnHoi89VbtBsa4jcBYvE.pdf,,,musescore,,9/8,109.9998 BPM,480,0,2
QmfNrjpM3MH9MTJtXRrqKkupS7Z8m9SYX1hYy2AMWEF8rK,data/5/34/QmfNrjpM3MH9MTJtXRrqKkupS7Z8m9SYX1hYy2AMWEF8rK.json,,mxl/5/34/QmfNrjpM3MH9MTJtXRrqKkupS7Z8m9SYX1hYy2AMWEF8rK.mxl,pdf/5/34/QmfNrjpM3MH9MTJtXRrqKkupS7Z8m9SYX1hYy2AMWEF8rK.pdf,Mrs. Muir MacKenzie,Joe Buchanan's Scottish Tome - Page 200.2,musescore,D major,4/4,120.0 BPM,480,0,1
QmZKQpqYutQCq24fTJ6Vv8d2EpxGzRvtJcebmhFowmhN65,data/17/29/QmZKQpqYutQCq24fTJ6Vv8d2EpxGzRvtJcebmhFowmhN65.json,,mxl/17/29/QmZKQpqYutQCq24fTJ6Vv8d2EpxGzRvtJcebmhFowmhN65.mxl,pdf/17/29/QmZKQpqYutQCq24fTJ6Vv8d2EpxGzRvtJcebmhFowmhN65.pdf,Country Gardens,,musescore,G major,4/4,120.0 BPM,480,0,1
QmR6fNHeXSzDrwxdoMs4M1AmvTD8gJ5Yag4qyo6yLSiJS9,data/9/5/QmR6fNHeXSzDrwxdoMs4M1AmvTD8gJ5Yag4qyo6yLSiJS9.json,,mxl/9/5/QmR6fNHeXSzDrwxdoMs4M1AmvTD8gJ5Yag4qyo6yLSiJS9.mxl,pdf/9/5/QmR6fNHeXSzDrwxdoMs4M1AmvTD8gJ5Yag4qyo6yLSiJS9.pdf,Selena; 88.88.88,Isaac Baker Woodbury; 1850,musescore,Ab major,3/2,120.0 BPM,480,0,2
QmeUBBs7HsHHMM4aMresNbFxaR6C6kbY8AXmVmRMR5Rowk,data/4/47/QmeUBBs7HsHHMM4aMresNbFxaR6C6kbY8AXmVmRMR5Rowk.json,,mxl/4/47/QmeUBBs7HsHHMM4aMresNbFxaR6C6kbY8AXmVmRMR5Rowk.mxl,pdf/4/47/QmeUBBs7HsHHMM4aMresNbFxaR6C6kbY8AXmVmRMR5Rowk.pdf,Pols fr R\o{}ros (2),,musescore,D major; D major,3/4; 3/4,160.0002 BPM; 160.0002 BPM,480,0,1
QmbJ5NZyTG9mrcMDjHXjPmJ5eHTxMFBYnYUx62HvdfsxiB,data/1/27/QmbJ5NZyTG9mrcMDjHXjPmJ5eHTxMFBYnYUx62HvdfsxiB.json,,mxl/1/27/QmbJ5NZyTG9mrcMDjHXjPmJ5eHTxMFBYnYUx62HvdfsxiB.mxl,pdf/1/27/QmbJ5NZyTG9mrcMDjHXjPmJ5eHTxMFBYnYUx62HvdfsxiB.pdf,Kristallen,Trad.; PIO,musescore,,3/8,66.0 BPM,480,0,4
QmcFrAdwJ5qBGHBKfMSH8qMwYYFqSAEsTjhTRW1iVAyKJp,data/2/20/QmcFrAdwJ5qBGHBKfMSH8qMwYYFqSAEsTjhTRW1iVAyKJp.json,,mxl/2/20/QmcFrAdwJ5qBGHBKfMSH8qMwYYFqSAEsTjhTRW1iVAyKJp.mxl,pdf/2/20/QmcFrAdwJ5qBGHBKfMSH8qMwYYFqSAEsTjhTRW1iVAyKJp.pdf,O Sacrum Convivium,Richard Farrant,musescore,G major,2/2,144.0 BPM; 144.0 BPM; 144.0 BPM; 144.0 BPM,480,0,4
QmQMZdZ7611L3K7v2KysBT8aCyHT4ZAtW38gUoQL6SSSBG,data/8/32/QmQMZdZ7611L3K7v2KysBT8aCyHT4ZAtW38gUoQL6SSSBG.json,,mxl/8/32/QmQMZdZ7611L3K7v2KysBT8aCyHT4ZAtW38gUoQL6SSSBG.mxl,pdf/8/32/QmQMZdZ7611L3K7v2KysBT8aCyHT4ZAtW38gUoQL6SSSBG.pdf,Trim The Velvet,,musescore,D major,4/4,120.0 BPM,480,0,1
QmRuZFAC1YrTuR1hbKLDxitZ63NoTxDzGfD75iUDSPbHxQ,data/9/46/QmRuZFAC1YrTuR1hbKLDxitZ63NoTxDzGfD75iUDSPbHxQ.json,,mxl/9/46/QmRuZFAC1YrTuR1hbKLDxitZ63NoTxDzGfD75iUDSPbHxQ.mxl,pdf/9/46/QmRuZFAC1YrTuR1hbKLDxitZ63NoTxDzGfD75iUDSPbHxQ.pdf,,Parneel Bhakhri,musescore,,4/4; 4/4,120.0 BPM,480,0,4
QmNk453t82ej6eW68nMWwoeqNZDZWhm4HVa4CLiwuBzq9o,data/6/28/QmNk453t82ej6eW68nMWwoeqNZDZWhm4HVa4CLiwuBzq9o.json,,mxl/6/28/QmNk453t82ej6eW68nMWwoeqNZDZWhm4HVa4CLiwuBzq9o.mxl,pdf/6/28/QmNk453t82ej6eW68nMWwoeqNZDZWhm4HVa4CLiwuBzq9o.pdf,T,Dit handschrift uit de bibliotheek van verzamelaar Thysius is geschreven door Adriaen Smout ,musescore,None None; None None,4/4; 4/4,169.9998 BPM; 169.9998 BPM,480,0,1
Qmafn17GWrpbypTY6z2Rcfd5CivWAHFGszCriYE9nffDxf,data/0/19/Qmafn17GWrpbypTY6z2Rcfd5CivWAHFGszCriYE9nffDxf.json,,mxl/0/19/Qmafn17GWrpbypTY6z2Rcfd5CivWAHFGszCriYE9nffDxf.mxl,pdf/0/19/Qmafn17GWrpbypTY6z2Rcfd5CivWAHFGszCriYE9nffDxf.pdf,Fy. Nay; Prithee John,,musescore,G minor; G minor,4/4; 4/4,120.0 BPM,480,0,1
Qmdnv9kM4uYez6tjS6gkoJ2N2tcYbPmTmuPYKgdLjGQ5bY,data/3/33/Qmdnv9kM4uYez6tjS6gkoJ2N2tcYbPmTmuPYKgdLjGQ5bY.json,,mxl/3/33/Qmdnv9kM4uYez6tjS6gkoJ2N2tcYbPmTmuPYKgdLjGQ5bY.mxl,pdf/3/33/Qmdnv9kM4uYez6tjS6gkoJ2N2tcYbPmTmuPYKgdLjGQ5bY.pdf,Irish Air in the Poor Soldier [2],,musescore,D major; D major,6/8; 6/8,120.0 BPM,480,0,1
QmT4WC8PEgmWYNLF9RfTNgCqs96ELE1ZDzu1ykWaLXQDgG,data/11/3/QmT4WC8PEgmWYNLF9RfTNgCqs96ELE1ZDzu1ykWaLXQDgG.json,,mxl/11/3/QmT4WC8PEgmWYNLF9RfTNgCqs96ELE1ZDzu1ykWaLXQDgG.mxl,pdf/11/3/QmT4WC8PEgmWYNLF9RfTNgCqs96ELE1ZDzu1ykWaLXQDgG.pdf,Tipstaff Strathspey,Robert Petrie,musescore,G major,4/4,120.0 BPM,480,0,1
QmTGbaeSKeJJLWpF5zE8B4n5s8VVnvxLUNdv3aSrwpu585,data/11/22/QmTGbaeSKeJJLWpF5zE8B4n5s8VVnvxLUNdv3aSrwpu585.json,,mxl/11/22/QmTGbaeSKeJJLWpF5zE8B4n5s8VVnvxLUNdv3aSrwpu585.mxl,pdf/11/22/QmTGbaeSKeJJLWpF5zE8B4n5s8VVnvxLUNdv3aSrwpu585.pdf,The Machine without Horses,,musescore,G major; G major; G major,6/8; 6/8; 6/8,120.0 BPM,480,0,2
QmUK8AAB25P5jyXtr55dzoHugu26Mpo3sqq4Zx8wrbihvX,data/12/29/QmUK8AAB25P5jyXtr55dzoHugu26Mpo3sqq4Zx8wrbihvX.json,,mxl/12/29/QmUK8AAB25P5jyXtr55dzoHugu26Mpo3sqq4Zx8wrbihvX.mxl,pdf/12/29/QmUK8AAB25P5jyXtr55dzoHugu26Mpo3sqq4Zx8wrbihvX.pdf,Resting Grounds,Christopher Larkin,musescore,None None,3/4,130.99980000000002 BPM; 124.99980000000001 BPM; 130.99980000000002 BPM; 129.0 BPM; 127.0002 BPM; 135.0 BPM; 139.9998 BPM; 135.0 BPM; 139.9998 BPM; 132.0 BPM; 133.0002 BPM; 139.9998 BPM; 133.0002 BPM; 135.0 BPM; 132.0 BPM,480,0,1
QmYgGQbkn7wM6x6A9e3o9WX6yu1w9D2HYBaJpzyodSAUJS,data/16/21/QmYgGQbkn7wM6x6A9e3o9WX6yu1w9D2HYBaJpzyodSAUJS.json,,mxl/16/21/QmYgGQbkn7wM6x6A9e3o9WX6yu1w9D2HYBaJpzyodSAUJS.mxl,pdf/16/21/QmYgGQbkn7wM6x6A9e3o9WX6yu1w9D2HYBaJpzyodSAUJS.pdf,,,musescore,None None,4/4,66.0 BPM; 60.0 BPM; 49.99998 BPM; 28.00002 BPM; 48.0 BPM; 48.0 BPM; 37.99998 BPM,480,0,14
QmZYcGxXMycMAnGZ75KuF1wsGqV2s1rcPjeBmgXohRQV7P,data/17/55/QmZYcGxXMycMAnGZ75KuF1wsGqV2s1rcPjeBmgXohRQV7P.json,,mxl/17/55/QmZYcGxXMycMAnGZ75KuF1wsGqV2s1rcPjeBmgXohRQV7P.mxl,pdf/17/55/QmZYcGxXMycMAnGZ75KuF1wsGqV2s1rcPjeBmgXohRQV7P.pdf,The humors of Glynn,anon.,musescore,G major,4/4; 6/8,120.0 BPM,480,0,1
QmVgxe1tay71fmsRGgzyxZ4ZxuzxbJaDp34TrweHV1fCA6,data/13/21/QmVgxe1tay71fmsRGgzyxZ4ZxuzxbJaDp34TrweHV1fCA6.json,,mxl/13/21/QmVgxe1tay71fmsRGgzyxZ4ZxuzxbJaDp34TrweHV1fCA6.mxl,pdf/13/21/QmVgxe1tay71fmsRGgzyxZ4ZxuzxbJaDp34TrweHV1fCA6.pdf,Toureendarby,,musescore,None None,2/4,120.0 BPM,480,0,1
QmWSRGH9yJ7i3W4mRoMN4tiWKzJBiAGWcWBUSYe6d5Ej1S,data/14/43/QmWSRGH9yJ7i3W4mRoMN4tiWKzJBiAGWcWBUSYe6d5Ej1S.json,,mxl/14/43/QmWSRGH9yJ7i3W4mRoMN4tiWKzJBiAGWcWBUSYe6d5Ej1S.mxl,pdf/14/43/QmWSRGH9yJ7i3W4mRoMN4tiWKzJBiAGWcWBUSYe6d5Ej1S.pdf,,,musescore,,2/2,100.0002 BPM,480,0,1
QmQA3w5ZSZd1oP3gaVDNATKYZkgkUJts7Q5uj6QqhcPVR9,data/8/10/QmQA3w5ZSZd1oP3gaVDNATKYZkgkUJts7Q5uj6QqhcPVR9.json,,mxl/8/10/QmQA3w5ZSZd1oP3gaVDNATKYZkgkUJts7Q5uj6QqhcPVR9.mxl,pdf/8/10/QmQA3w5ZSZd1oP3gaVDNATKYZkgkUJts7Q5uj6QqhcPVR9.pdf,Brass Band March,,musescore,G major,4/4; 4/4; 3/2; 4/4; 3/2; 4/4; 3/2; 4/4,120.0 BPM; 150.0 BPM,480,0,1
QmeqGspGhdq2vp7suTusYrjFApYhYcF1wQ5FDn9Fn3t4E2,data/4/38/QmeqGspGhdq2vp7suTusYrjFApYhYcF1wQ5FDn9Fn3t4E2.json,,mxl/4/38/QmeqGspGhdq2vp7suTusYrjFApYhYcF1wQ5FDn9Fn3t4E2.mxl,pdf/4/38/QmeqGspGhdq2vp7suTusYrjFApYhYcF1wQ5FDn9Fn3t4E2.pdf,Equilibrium,Paul Lovatt Cooper,musescore,None None,4/4,100.0002 BPM; 163.9998 BPM,480,0,4
QmdJkqkFhQZuiSwDsxxmXyVyxq7Yipe7TLmEf3zsX3nPHj,data/3/27/QmdJkqkFhQZuiSwDsxxmXyVyxq7Yipe7TLmEf3zsX3nPHj.json,,mxl/3/27/QmdJkqkFhQZuiSwDsxxmXyVyxq7Yipe7TLmEf3zsX3nPHj.mxl,pdf/3/27/QmdJkqkFhQZuiSwDsxxmXyVyxq7Yipe7TLmEf3zsX3nPHj.pdf,Duchess of Brunswick's Reel. Roose.0689; The,,musescore,G major; G major,6/8; 6/8,165.0 BPM; 165.0 BPM,480,0,1
QmXGbwD3qr5jhb6v1VXjfYDBAwL7p2irJxtEca6aw9tMPq,data/15/22/QmXGbwD3qr5jhb6v1VXjfYDBAwL7p2irJxtEca6aw9tMPq.json,,mxl/15/22/QmXGbwD3qr5jhb6v1VXjfYDBAwL7p2irJxtEca6aw9tMPq.mxl,pdf/15/22/QmXGbwD3qr5jhb6v1VXjfYDBAwL7p2irJxtEca6aw9tMPq.pdf,AULD LAND SYNE,,musescore,G major; G major,4/4; 4/4,120.0 BPM; 120.0 BPM,480,0,1
QmV8s3cVqUvBCrcX5pW5jr7C8D7nKEN5ZoY6C9kwA7a9y6,data/13/7/QmV8s3cVqUvBCrcX5pW5jr7C8D7nKEN5ZoY6C9kwA7a9y6.json,,mxl/13/7/QmV8s3cVqUvBCrcX5pW5jr7C8D7nKEN5ZoY6C9kwA7a9y6.mxl,pdf/13/7/QmV8s3cVqUvBCrcX5pW5jr7C8D7nKEN5ZoY6C9kwA7a9y6.pdf,Viva La Vida Warmup,,musescore,None None,4/4,130.0002 BPM,480,0,5
QmanTPhN3ikPxDj59xh4u8Hr2iqkwCzqi3uGm6K4n9LiQr,data/0/33/QmanTPhN3ikPxDj59xh4u8Hr2iqkwCzqi3uGm6K4n9LiQr.json,,mxl/0/33/QmanTPhN3ikPxDj59xh4u8Hr2iqkwCzqi3uGm6K4n9LiQr.mxl,pdf/0/33/QmanTPhN3ikPxDj59xh4u8Hr2iqkwCzqi3uGm6K4n9LiQr.pdf,,,musescore,None None,3/4,124.99980000000001 BPM,480,0,2
QmRgXqH3eQn8ZUTGYh5ZTse9m12tfS97RsEsCKptV4Dumr,data/9/21/QmRgXqH3eQn8ZUTGYh5ZTse9m12tfS97RsEsCKptV4Dumr.json,,mxl/9/21/QmRgXqH3eQn8ZUTGYh5ZTse9m12tfS97RsEsCKptV4Dumr.mxl,pdf/9/21/QmRgXqH3eQn8ZUTGYh5ZTse9m12tfS97RsEsCKptV4Dumr.pdf,Pour soustenir,Ioannes de Hollande,musescore,F major,2/2,120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM; 120.0 BPM,480,0,5
QmVrKJFqZtiN6r3hMb7akXnQyAEi2ybmxPKZJEUK3abnKp,data/13/40/QmVrKJFqZtiN6r3hMb7akXnQyAEi2ybmxPKZJEUK3abnKp.json,,mxl/13/40/QmVrKJFqZtiN6r3hMb7akXnQyAEi2ybmxPKZJEUK3abnKp.mxl,pdf/13/40/QmVrKJFqZtiN6r3hMb7akXnQyAEi2ybmxPKZJEUK3abnKp.pdf,[ID 2-9],Urheber unbekannt Erstbeleg: 1767 (Datum in der schriftlichen Quelle) Datum in der hier transkribierten schriftlichen Quelle: 1776 - 1791,musescore,D major; D major,3/4; 3/4,120.0 BPM,480,0,1
QmNfeMRag6aZQwE2MCNSsxCc8chegtivoBzcipBcWp7dAv,data/6/19/QmNfeMRag6aZQwE2MCNSsxCc8chegtivoBzcipBcWp7dAv.json,,mxl/6/19/QmNfeMRag6aZQwE2MCNSsxCc8chegtivoBzcipBcWp7dAv.mxl,pdf/6/19/QmNfeMRag6aZQwE2MCNSsxCc8chegtivoBzcipBcWp7dAv.pdf,Blackbird (The),,musescore,E minor; E minor; E minor,4/4; 4/4; 4/4,49.99998 BPM; 49.99998 BPM; 49.99998 BPM,480,0,1
QmXSdmccB3seDGWwiMsHK14pC6BXi8FiFk3Tmdnb7awbz2,data/15/43/QmXSdmccB3seDGWwiMsHK14pC6BXi8FiFk3Tmdnb7awbz2.json,,mxl/15/43/QmXSdmccB3seDGWwiMsHK14pC6BXi8FiFk3Tmdnb7awbz2.mxl,pdf/15/43/QmXSdmccB3seDGWwiMsHK14pC6BXi8FiFk3Tmdnb7awbz2.pdf,Benediction; 87.87.47,Arthur Henry Mann; 1879,musescore,A major,4/4,120.0 BPM,480,0,2
QmTDxEHcb9tXWKkrxCBaZooKYLNN93yKPA3KK2qKeLxEyg,data/11/16/QmTDxEHcb9tXWKkrxCBaZooKYLNN93yKPA3KK2qKeLxEyg.json,,mxl/11/16/QmTDxEHcb9tXWKkrxCBaZooKYLNN93yKPA3KK2qKeLxEyg.mxl,pdf/11/16/QmTDxEHcb9tXWKkrxCBaZooKYLNN93yKPA3KK2qKeLxEyg.pdf,Praise God for His Word,James Henry Fillmore; Sr,musescore,Ab major,6/4,120.0 BPM,480,0,2
Qma7uFpL64m6kWcVREvEzzo7YiEaa39f7nEEUtzNHYneZg,data/0/6/Qma7uFpL64m6kWcVREvEzzo7YiEaa39f7nEEUtzNHYneZg.json,,mxl/0/6/Qma7uFpL64m6kWcVREvEzzo7YiEaa39f7nEEUtzNHYneZg.mxl,pdf/0/6/Qma7uFpL64m6kWcVREvEzzo7YiEaa39f7nEEUtzNHYneZg.pdf,Angus Polka #1,,musescore,D major; D major,2/4; 2/4,120.0 BPM,480,0,1
QmWnae2oGqPmuDdRnDnm6Y6UTxEdABEZPvff5BhK6E39mV,data/14/33/QmWnae2oGqPmuDdRnDnm6Y6UTxEdABEZPvff5BhK6E39mV.json,,mxl/14/33/QmWnae2oGqPmuDdRnDnm6Y6UTxEdABEZPvff5BhK6E39mV.mxl,pdf/14/33/QmWnae2oGqPmuDdRnDnm6Y6UTxEdABEZPvff5BhK6E39mV.pdf,Blueberry Cake,© Paul Gitlitz 2002,musescore,,2/2; 2/2,120.0 BPM,480,0,1
QmXsV2gVWX5kA2cLdn71btDHu98K2NL1gzkkdJoeBi1avx,data/15/42/QmXsV2gVWX5kA2cLdn71btDHu98K2NL1gzkkdJoeBi1avx.json,,mxl/15/42/QmXsV2gVWX5kA2cLdn71btDHu98K2NL1gzkkdJoeBi1avx.mxl,pdf/15/42/QmXsV2gVWX5kA2cLdn71btDHu98K2NL1gzkkdJoeBi1avx.pdf,,,musescore,None None,6/8; 5/8,120.0 BPM; 87.0 BPM; 84.0 BPM; 82.0002 BPM; 79.0002 BPM; 76.00019999999999 BPM; 73.00019999999999 BPM; 70.9998 BPM; 67.9998 BPM,480,0,1
Qmc3JVa6A1jPPpZgubSxnjWzMdBEotgfSwyHpRB1fCGuvk,data/2/2/Qmc3JVa6A1jPPpZgubSxnjWzMdBEotgfSwyHpRB1fCGuvk.json,,mxl/2/2/Qmc3JVa6A1jPPpZgubSxnjWzMdBEotgfSwyHpRB1fCGuvk.mxl,pdf/2/2/Qmc3JVa6A1jPPpZgubSxnjWzMdBEotgfSwyHpRB1fCGuvk.pdf,Fundamentos da Composicao Musical,Ex. X - Op. Y,musescore,None None; None None,2/4; 2/4,120.0 BPM; 120.0 BPM,480,0,1
QmeEXRxcuEQt5uxf5c5aZt6L5JQgB586BmqABbPMiU9XSC,data/4/18/QmeEXRxcuEQt5uxf5c5aZt6L5JQgB586BmqABbPMiU9XSC.json,,mxl/4/18/QmeEXRxcuEQt5uxf5c5aZt6L5JQgB586BmqABbPMiU9XSC.mxl,pdf/4/18/QmeEXRxcuEQt5uxf5c5aZt6L5JQgB586BmqABbPMiU9XSC.pdf,My heart is sair for somebody,,musescore,G major,4/4,120.0 BPM,480,0,1
QmcrRKgSDSMuvH2UW3YaCnXbgqHymipCmzeegjb1fT8KG9,data/2/40/QmcrRKgSDSMuvH2UW3YaCnXbgqHymipCmzeegjb1fT8KG9.json,,mxl/2/40/QmcrRKgSDSMuvH2UW3YaCnXbgqHymipCmzeegjb1fT8KG9.mxl,pdf/2/40/QmcrRKgSDSMuvH2UW3YaCnXbgqHymipCmzeegjb1fT8KG9.pdf,,,musescore,None None,4/4; 3/4; 1/4; 4/4; 3/4; 1/4; 4/4; 3/4; 1/4; 4/4; 3/4; 1/4; 4/4; 3/4; 1/4; 4/4; 3/4,120.0 BPM; 100.0002 BPM,480,0,1
QmWxBJodiHVruKCUFTPksfCYii9eaC16CNjL6X3vjJqpHd,data/14/52/QmWxBJodiHVruKCUFTPksfCYii9eaC16CNjL6X3vjJqpHd.json,,mxl/14/52/QmWxBJodiHVruKCUFTPksfCYii9eaC16CNjL6X3vjJqpHd.mxl,pdf/14/52/QmWxBJodiHVruKCUFTPksfCYii9eaC16CNjL6X3vjJqpHd.pdf,The Wild Irish Boy,,musescore,G major,6/8,120.0 BPM,480,0,1
QmTYWCVcmVDAHhLAHPvoRih91gmVDt4kfNGsAKHfyKSwN9,data/11/55/QmTYWCVcmVDAHhLAHPvoRih91gmVDt4kfNGsAKHfyKSwN9.json,,mxl/11/55/QmTYWCVcmVDAHhLAHPvoRih91gmVDt4kfNGsAKHfyKSwN9.mxl,pdf/11/55/QmTYWCVcmVDAHhLAHPvoRih91gmVDt4kfNGsAKHfyKSwN9.pdf,Siúil a Rún,,musescore,None None; None None,4/4; 4/4,108.0 BPM; 108.0 BPM,480,0,1
QmTpZFHwHRVuUaXDCcTqCU59dp3o6uqdNTDrBVaRoquFQg,data/11/36/QmTpZFHwHRVuUaXDCcTqCU59dp3o6uqdNTDrBVaRoquFQg.json,,mxl/11/36/QmTpZFHwHRVuUaXDCcTqCU59dp3o6uqdNTDrBVaRoquFQg.mxl,pdf/11/36/QmTpZFHwHRVuUaXDCcTqCU59dp3o6uqdNTDrBVaRoquFQg.pdf,The Dancing Dog,,musescore,None None; None None,12/8; 12/8,120.0 BPM,480,0,1
QmWEYJAp5qj1qmb3W1FSsQKSwkPXmduPFxE2RvZjUZZaAB,data/14/18/QmWEYJAp5qj1qmb3W1FSsQKSwkPXmduPFxE2RvZjUZZaAB.json,,mxl/14/18/QmWEYJAp5qj1qmb3W1FSsQKSwkPXmduPFxE2RvZjUZZaAB.mxl,pdf/14/18/QmWEYJAp5qj1qmb3W1FSsQKSwkPXmduPFxE2RvZjUZZaAB.pdf,Elizabeth Kelly's,,musescore,None None; None None; None None,6/8; 6/8; 6/8,120.0 BPM,480,0,1
QmPrYhZrKG4WHLx8rij3mxz8317e2348hhYgDFsf85vS6P,data/7/40/QmPrYhZrKG4WHLx8rij3mxz8317e2348hhYgDFsf85vS6P.json,,mxl/7/40/QmPrYhZrKG4WHLx8rij3mxz8317e2348hhYgDFsf85vS6P.mxl,pdf/7/40/QmPrYhZrKG4WHLx8rij3mxz8317e2348hhYgDFsf85vS6P.pdf,Lagan na h-àth',,musescore,None None; None None,6/8; 6/8,120.0 BPM,480,0,1
QmW1vUt5BXJdYriGrzV665uZt6JLpJcWSpDMKB9uxmtoKT,data/14/0/QmW1vUt5BXJdYriGrzV665uZt6JLpJcWSpDMKB9uxmtoKT.json,,mxl/14/0/QmW1vUt5BXJdYriGrzV665uZt6JLpJcWSpDMKB9uxmtoKT.mxl,pdf/14/0/QmW1vUt5BXJdYriGrzV665uZt6JLpJcWSpDMKB9uxmtoKT.pdf,The Fisherman's Island,,musescore,D major; D major; D major,4/4; 4/4; 4/4,120.0 BPM,480,0,1
